country	model	pivot_date	lead	variant	date	MAE	MSE	loglik	coverage_posterior	coverage_predictive	total_seq	raw_freq	smoothed_freq	pred_freq
north	FGA	2025-04-01	-107	0	2024-12-15	0.010310239205243142	0.00010630103246933275	-1.0289352264676921e-07	0	0	2.0	0.0	0.010310290652003142	5.144676e-08
north	FGA	2025-04-01	-100	0	2024-12-22	0.9634065776302002	0.928152233821135	-21.88224609808313	0	0	6.0	0.0	0.010525272369799856	0.97393185
north	FGA	2025-04-01	-93	0	2024-12-29	0.98747585029114	0.97510855490821	-384.6449417044795	0	0	67.0	0.014925373134328358	0.00976164970885996	0.9972375
north	FGA	2025-04-01	-86	0	2025-01-05	0.989375671365864	0.9788642190906541	-2655.444183574219	0	0	342.0	0.02631578947368421	0.010318728634136017	0.9996944
north	FGA	2025-04-01	-79	0	2025-01-12	0.988915881063738	0.9779546198200691	-5621.978460130216	0	0	527.0	0.011385199240986717	0.011064718936262088	0.9999806
north	FGA	2025-04-01	-72	0	2025-01-19	0.988056310600714	0.9762552729178946	-9097.743449874532	0	0	673.0	0.005943536404160475	0.011942489399286008	0.9999988
north	FGA	2025-04-01	-65	0	2025-01-26	0.9893476596732297	0.9788087917008967	-11955.28951185424	0	0	732.0	0.01366120218579235	0.010652280326770392	0.99999994
north	FGA	2025-04-01	-58	0	2025-02-02	0.9926930394945219	0.9854394706608725	-inf	0	0	766.0	0.005221932114882507	0.007306960505478031	1.0
north	FGA	2025-04-01	-51	0	2025-02-09	0.9937923484003245	0.9876232317390319	-inf	0	0	651.0	0.006144393241167435	0.006207651599675501	1.0
north	FGA	2025-04-01	-44	0	2025-02-16	0.9946414250294903	0.9893115643846951	-inf	0	0	509.0	0.005893909626719057	0.005358574970509719	1.0
north	FGA	2025-04-01	-37	0	2025-02-23	0.9954315851559159	0.9908840407260194	-inf	0	0	345.0	0.002898550724637681	0.004568414844084099	1.0
north	FGA	2025-04-01	-30	0	2025-03-02	0.996177575458042	0.9923697618454629	-inf	0	0	271.0	0.0036900369003690036	0.003822424541958027	1.0
north	FGA	2025-04-01	-23	0	2025-03-09	0.9970553459210659	0.9941193628297764	-inf	0	0	176.0	0.0	0.002944654078934107	1.0
north	FGA	2025-04-01	-16	0	2025-03-16	0.9978973330105971	0.9957990872296626	-inf	0	0	123.0	0.008130081300813009	0.0021026669894028136	1.0
north	FGA	2025-04-01	-9	0	2025-03-23	0.9983114116855454	0.9966256747015865	-inf	0	0	64.0	0.0	0.0016885883144545733	1.0
north	FGA	2025-04-01	-2	0	2025-03-30	0.9988385598141696	0.9976784685716444	-inf	0	0	34.0	0.0	0.00116144018583043	1.0
north	FGA	2025-04-01	5	0	2025-04-06	0.9988385598141696	0.9976784685716444	-inf	0	0	28.0	0.0	0.00116144018583043	1.0
north	FGA	2025-04-01	12	0	2025-04-13	1.0	1.0	-inf	0	0	23.0	0.0	0.0	1.0
north	FGA	2025-04-01	19	0	2025-04-20	1.0	1.0	-inf	0	0	9.0	0.0	0.0	1.0
north	FGA	2025-04-01	26	0	2025-04-27	1.0	1.0	-inf	0	0	8.0	0.0	0.0	1.0
north	FGA	2025-04-01	33	0	2025-05-04	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	40	0	2025-05-11	1.0	1.0	-inf	0	0	1.0	0.0	0.0	1.0
north	FGA	2025-04-01	47	0	2025-05-18	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	54	0	2025-05-25	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	61	0	2025-06-01	1.0	1.0	-inf	0	0	1.0	0.0	0.0	1.0
north	FGA	2025-04-01	68	0	2025-06-08	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	75	0	2025-06-15	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	82	0	2025-06-22	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	89	0	2025-06-29	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	96	0	2025-07-06	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	103	0	2025-07-13	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	110	0	2025-07-20	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	117	0	2025-07-27	1.0	1.0		0	0	0.0	0.0	0.0	1.0
north	FGA	2025-04-01	124	0	2025-08-03	1.0	1.0		0	0	0.0	0.0	0.0	1.0
