date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	model
2024-12-22	north	2	1.2518784	1.3176811	1.1774632	1.2971011	1.2023609	1.2772449	1.2277226	GARW
2024-12-23	north	2	1.2533457	1.3226365	1.1790022	1.298772	1.2045507	1.2772884	1.229589	GARW
2024-12-24	north	2	1.2537078	1.3263261	1.1785755	1.2990197	1.2060119	1.2779212	1.2285854	GARW
2024-12-25	north	2	1.2534218	1.3242434	1.1794276	1.2996509	1.2061337	1.2792373	1.2311611	GARW
2024-12-26	north	2	1.2529917	1.3270916	1.1822977	1.2999718	1.2052592	1.2802899	1.2304673	GARW
2024-12-27	north	2	1.2535629	1.3269168	1.1812501	1.3023558	1.2058312	1.2812564	1.229641	GARW
2024-12-28	north	2	1.2540257	1.3286192	1.1797156	1.3035194	1.2059972	1.2820661	1.2277668	GARW
2024-12-29	north	2	1.2542703	1.3283474	1.1786516	1.3047234	1.2058544	1.2814728	1.2264745	GARW
2024-12-30	north	2	1.2542309	1.3289661	1.1775955	1.3063303	1.2041724	1.2817158	1.2254391	GARW
2024-12-31	north	2	1.2530541	1.3300179	1.1769733	1.3072435	1.2032237	1.2811351	1.224886	GARW
2025-01-01	north	2	1.2525387	1.3299212	1.175836	1.3072022	1.2016917	1.2800072	1.2232298	GARW
2025-01-02	north	2	1.2519264	1.3306156	1.173085	1.3077891	1.2007787	1.2800125	1.221674	GARW
2025-01-03	north	2	1.2516458	1.3307798	1.1703699	1.3081578	1.1986989	1.2783982	1.2199638	GARW
2025-01-04	north	2	1.2501471	1.3295548	1.1687536	1.3088188	1.1967721	1.2771611	1.2189652	GARW
2025-01-05	north	2	1.2493377	1.3285389	1.1684415	1.3081057	1.1951246	1.2747887	1.2178016	GARW
2025-01-06	north	2	1.2482116	1.3275418	1.1681025	1.3068199	1.1934408	1.2726098	1.2166489	GARW
2025-01-07	north	2	1.2466648	1.3268793	1.1676039	1.3033583	1.1917171	1.2710484	1.2150635	GARW
2025-01-08	north	2	1.2448363	1.3257393	1.164872	1.3002318	1.1904938	1.2690141	1.213724	GARW
2025-01-09	north	2	1.2436655	1.3242292	1.1632549	1.2985312	1.1895318	1.267558	1.2121754	GARW
2025-01-10	north	2	1.2414038	1.323152	1.162062	1.2964661	1.1885018	1.2651337	1.211026	GARW
2025-01-11	north	2	1.2394478	1.319726	1.1613412	1.2936364	1.1866487	1.2633252	1.2091534	GARW
2025-01-12	north	2	1.2377391	1.3159354	1.1602696	1.2899123	1.1853198	1.2604845	1.2074907	GARW
2025-01-13	north	2	1.235373	1.3114399	1.1594819	1.2868338	1.1839967	1.258081	1.205549	GARW
2025-01-14	north	2	1.232558	1.3066086	1.1576762	1.283242	1.182846	1.2548836	1.2035224	GARW
